156,165,164,163,159,157,166,156,160,159,165,161,163,164,161,161,164,162,162,157,160,165,163,158,167,157,165,165,163,163,167,157,162,163,154,163,161,160,160,158,162,156,162,165,166,162,161,167,157,165,158,161,162,165,156,164,162,157,163,154,151,163,158,166,163,155,158,156,155,159,171,160,161,157,164,167,160,157,166,163,164,164,161,157,164,158,158,160,162,159,168,157,160,160,156,161,158,158,159,168,156,168,162,154,162,161,161,166,164,157,165,161,166,164,163,160,164,165,157,157,166,161,162,156,156,157,161,167,0,156,163,162,162,165,155,159,162,160,165,158,162,158,161,157,161,164,161,158,161,168,159,166,160,162,165,164,164,160,157,158,164,154,160,164,161,161,160,165,166,158,159,159,166,167,166,157,162,163,168,172,159,161,166,163,163,156,163,163,159,159,162,160,167,161,152,167,154,162,163,157,159,158,165,153,151,158,163,157,158,151,162,159,162,161,160,159,153,163,157,165,157,157,164,167,154,157,163,162,156,158,164,156,148,161,163,165,163,157,162,161,159,162,163,157,166,160,167,158,164,160,166,166,159,152,167,159,162,164,161,165,159,153,160,156,166,164,164,160,157,166,165,157,157,156,165,164,165,163,157,160,160,159,162,157,162,158,160,161,159,158,160,168,165,163,158,160,166,158,158,161,166,158,164,159,161,156,161,160,157,160,164,162,160,165,164,165,158,158,163,164,163,171,163,165,158,157,163,161,159,155,151,159,169,160,157,156,160,164,165,159,162,160,157,160,157,157,157,162,161,164,162,162,162,166,160,161,163,163,163,159,163,161,164,163,164,160,164,160,164,161,155,160,163,160,152,168,164,166,166,167,155,162,169,162,158,165,156,164,166,166,160,163,165,167,158,165,162,162,164,157,163,166,160,158,158,154,156,158,155,160,157,161,161,158,159,157,162,164,162,161,161,156,159,154,158,168,159,158,167,159,164,163,163,156,165,160,157,159,162,168,157,162,162,158,162,156,166,163,169,161,161,166,166,163,163,158,163,167,159,162,165,164,161,158,155,155,151,167,161,165,163,164,164,162,158,158,157,161,163,160,157,165,156,166,161,169,159,162,165,157,150,161,160,164,166,166,164,157,154,159
161,164,162,164,158,161,164,158,163,156,159,160,164,165,167,156,164,160,165,159,157,157,160,164,155,168,169,157,165,165,156,164,159,163,159,160,163,160,162,166,153,159,156,159,160,155,163,157,161,160,160,158,160,154,156,162,166,164,162,159,161,163,163,165,162,154,164,158,161,161,164,158,155,162,161,166,157,159,164,165,165,156,157,163,164,165,157,158,164,172,165,166,156,160,156,161,166,160,156,158,161,162,162,162,162,160,162,159,160,156,158,148,165,160,155,161,168,160,163,159,162,158,160,157,164,155,161,158,156,0,161,161,166,160,163,165,163,161,161,157,161,165,159,154,165,163,160,158,155,163,165,167,158,159,164,157,157,161,159,156,162,169,151,163,162,162,163,161,157,162,154,162,158,156,164,160,158,163,164,160,161,162,167,160,161,165,159,163,163,157,159,154,160,159,166,166,160,164,167,153,161,163,154,161,164,158,158,158,160,169,160,161,160,161,164,162,161,161,156,160,150,162,160,166,156,159,165,154,153,166,154,166,157,163,168,164,159,158,159,165,157,158,161,155,159,163,156,156,154,160,165,156,162,159,164,161,164,164,166,163,156,158,160,161,165,161,159,157,159,170,165,155,161,165,165,156,160,165,152,159,157,160,162,162,162,164,161,164,161,163,158,162,159,164,160,159,165,157,160,157,160,168,156,157,155,162,157,152,163,162,158,161,159,158,149,167,158,165,167,152,164,154,164,161,157,160,158,163,161,162,159,159,152,163,158,165,154,152,160,156,157,156,153,159,158,160,159,163,158,163,157,161,159,160,159,164,157,167,164,161,157,161,160,165,162,156,161,155,163,161,158,157,154,155,159,152,167,161,164,167,160,152,160,160,165,157,155,158,155,164,160,165,163,156,163,162,161,155,156,166,157,165,162,165,160,165,157,156,153,158,155,158,162,154,162,167,157,162,157,158,152,156,160,160,159,160,161,159,161,157,162,165,158,159,159,155,166,156,159,158,165,163,159,158,166,153,162,158,161,159,160,158,166,156,157,155,160,167,161,160,157,159,161,150,162,161,157,162,167,155,165,160,159,158,151,161,159,164,154,162,160,164,159,167,161,164,162,160,152,158,160,164,158,158,164,166,160,162,156,163
171,161,157,164,165,162,165,164,165,160,162,162,162,157,170,158,164,159,164,163,168,167,160,160,162,161,170,164,161,166,160,162,161,164,164,161,165,164,171,164,168,160,173,165,161,158,163,161,163,156,160,165,159,168,163,157,170,163,168,162,165,164,165,166,164,158,161,158,163,164,164,165,162,162,159,170,166,160,161,161,166,159,163,161,167,163,161,163,160,164,166,156,168,163,160,160,155,163,162,165,166,167,152,160,159,152,164,167,162,168,164,164,167,164,159,156,169,162,159,158,162,163,164,156,158,161,165,160,163,161,0,161,157,160,168,169,167,161,159,168,161,157,163,161,169,164,166,163,154,167,170,157,157,157,171,162,165,166,170,161,162,164,167,165,170,161,157,161,163,163,161,160,159,157,166,167,168,163,163,164,157,169,171,152,163,163,166,171,170,162,164,161,159,159,167,159,161,167,163,152,158,171,164,163,163,161,155,158,163,165,159,160,164,158,159,162,165,160,162,159,167,165,163,161,157,158,163,161,162,161,158,158,159,160,167,160,157,158,154,164,160,161,153,159,162,166,170,164,157,159,170,164,167,165,162,160,164,166,165,165,161,160,159,165,159,163,165,157,158,166,159,153,166,160,172,163,161,166,162,162,167,164,165,154,159,164,158,168,165,164,162,161,164,164,165,159,163,162,161,161,168,161,161,156,156,168,163,162,155,157,159,160,161,157,165,164,161,164,159,165,162,158,161,162,162,154,160,169,165,158,166,165,167,163,162,158,164,155,168,165,162,167,165,159,156,155,161,163,161,166,162,166,161,158,167,165,160,166,163,163,158,164,174,156,154,153,154,160,163,159,161,161,158,168,165,165,156,163,164,170,158,163,154,159,163,165,160,170,161,161,161,165,155,151,163,165,166,163,168,159,151,169,160,168,162,162,162,168,165,165,164,165,167,156,166,163,163,163,163,162,164,165,152,161,169,160,163,169,161,170,162,162,166,161,157,159,156,166,165,154,165,165,161,166,169,159,163,164,169,167,164,162,167,157,163,164,169,164,158,162,167,161,168,159,160,168,162,158,156,155,165,154,166,161,162,156,160,161,167,161,163,162,165,161,165,168,165,160,168,164,165,164,165,161,163,166,164,163,162,162
162,158,161,163,157,152,156,157,159,158,156,160,157,163,161,169,161,161,154,155,150,161,157,164,161,161,156,161,162,160,157,158,157,159,167,162,163,161,159,161,164,159,156,160,163,157,162,161,162,162,167,155,155,163,154,159,161,169,158,156,159,152,158,157,164,160,165,158,152,166,168,160,160,163,163,158,158,156,163,163,162,161,160,164,159,162,158,163,155,164,158,159,159,162,159,162,160,156,159,157,157,165,159,159,156,162,159,166,162,156,165,157,155,161,159,162,164,150,150,165,169,166,158,162,161,159,160,164,162,161,161,0,161,157,163,157,159,160,163,163,160,153,160,159,165,158,162,161,156,168,160,162,156,156,163,165,160,159,158,160,163,160,159,159,154,157,160,158,162,157,159,159,154,158,163,159,155,162,166,163,164,160,159,164,155,156,166,157,157,163,161,162,164,159,167,162,159,167,169,163,161,156,165,155,164,154,160,162,158,157,154,163,158,158,157,156,166,156,163,163,158,167,163,162,161,157,156,165,157,166,162,158,169,156,160,157,149,160,160,160,158,166,160,157,161,158,160,160,152,163,162,159,153,158,156,160,162,153,160,163,165,160,165,162,148,156,160,159,159,156,159,161,161,164,155,160,166,156,155,161,155,157,162,165,162,161,161,164,163,155,159,155,159,164,160,161,158,159,153,159,167,162,160,156,163,161,152,151,152,159,160,147,156,159,161,153,159,161,154,165,156,161,162,159,153,162,164,162,160,166,165,163,160,162,162,160,164,159,155,159,168,159,161,159,157,156,157,154,159,159,166,153,162,160,156,156,162,155,165,158,155,164,162,163,162,158,154,159,162,159,160,159,159,156,163,161,162,160,157,168,158,158,160,161,163,155,162,163,161,159,155,160,166,162,155,160,163,150,158,161,153,166,157,160,154,157,159,164,161,156,160,159,162,158,160,158,158,162,165,158,164,157,163,160,156,155,163,160,164,161,161,163,165,157,164,155,172,165,162,154,153,153,162,154,163,159,166,155,162,156,164,163,160,164,161,160,158,156,162,158,160,163,162,166,162,163,160,162,160,162,162,154,160,160,156,157,152,162,159,160,154,162,152,161,162,154,152,161,166,157,157,166,162,158,164,167,154,162,158,163
160,159,163,162,166,164,169,158,166,162,157,164,160,160,159,167,166,161,169,162,163,162,160,160,166,165,166,168,163,166,161,163,164,163,165,166,164,161,169,153,160,164,163,167,164,153,164,164,163,162,164,161,160,164,162,160,170,157,161,168,164,164,155,164,165,157,164,158,162,161,162,170,157,166,167,165,162,153,166,156,166,160,164,161,160,164,161,162,161,165,162,164,157,159,164,162,167,162,161,165,160,161,168,162,162,161,165,165,162,155,165,153,163,167,168,160,163,156,161,163,161,158,165,164,160,160,163,169,162,166,157,161,0,159,168,156,165,155,158,155,161,159,158,159,165,147,165,161,153,161,165,164,159,161,161,170,159,163,160,157,165,164,157,165,160,159,160,160,157,161,159,162,162,159,160,159,158,167,167,163,167,157,160,167,164,162,155,168,163,157,164,163,160,160,160,171,156,164,167,166,162,160,163,157,163,163,156,162,163,159,157,164,165,152,164,156,165,164,150,160,166,158,166,160,161,164,165,164,164,167,165,159,163,156,161,163,163,164,158,162,161,158,160,160,165,157,165,165,158,155,166,163,156,161,160,161,163,163,161,159,162,159,164,168,161,168,160,155,160,164,162,162,159,156,157,164,164,160,155,161,161,162,166,159,168,168,163,164,169,162,160,163,160,158,160,163,158,160,162,161,169,158,163,162,155,165,163,161,154,166,158,163,162,152,159,166,154,167,160,168,166,165,158,165,159,161,166,164,164,166,160,169,162,162,159,163,161,164,164,158,164,164,163,155,163,165,158,165,166,160,158,167,160,164,159,164,162,167,160,161,159,165,160,157,163,162,161,156,165,159,154,164,156,156,158,165,170,169,160,168,160,163,158,163,166,163,164,160,163,164,164,167,169,157,160,163,159,163,166,157,153,168,161,161,155,162,157,158,166,167,163,164,158,168,156,159,163,162,164,159,164,161,157,156,163,158,158,166,167,161,166,164,162,163,163,164,166,160,168,163,162,162,161,162,162,159,163,165,166,163,165,157,165,157,163,163,160,160,162,166,163,169,158,165,160,163,165,165,165,160,163,161,160,159,163,148,160,164,163,159,154,160,166,169,166,159,158,165,166,164,160,165,160,167,159,155,162,160,154,162
165,165,157,160,161,160,163,162,162,165,158,166,161,158,159,175,166,165,160,157,164,158,159,163,165,161,164,165,164,162,160,166,159,162,158,164,162,161,171,161,163,163,164,161,165,156,160,160,161,164,158,163,163,156,156,163,169,162,161,159,157,161,165,155,164,159,168,163,159,163,160,165,160,160,163,167,160,154,160,158,167,164,159,160,165,158,163,157,159,159,167,163,164,161,159,153,164,162,162,166,162,160,163,161,165,157,167,165,159,164,164,160,165,169,162,166,162,155,158,167,163,155,166,158,166,161,155,155,165,160,160,157,159,0,161,155,160,163,166,162,166,163,164,164,164,164,165,162,161,155,164,161,158,161,165,165,156,158,164,165,165,166,160,159,168,162,162,162,159,158,160,163,165,159,168,166,164,166,159,160,164,163,158,167,156,169,167,166,160,157,158,165,166,155,167,155,163,165,164,164,155,161,161,157,153,154,164,164,162,167,160,165,164,159,162,166,160,152,150,164,162,162,162,162,169,164,161,163,165,161,167,170,164,161,163,161,163,157,158,167,159,158,157,161,159,162,159,164,153,156,171,168,158,165,163,164,158,163,163,161,166,159,160,169,166,159,162,161,161,165,165,166,161,158,157,160,165,159,161,159,168,163,168,160,161,161,163,155,163,167,162,162,166,164,157,166,152,158,167,163,164,162,160,160,167,162,168,164,163,163,161,158,153,155,158,162,159,163,165,165,158,166,167,164,161,165,170,164,163,159,161,160,165,161,161,165,162,167,161,167,163,161,157,158,161,153,164,159,161,163,160,162,164,158,157,166,164,166,165,164,163,158,159,157,156,160,156,168,164,161,167,157,166,158,164,164,160,159,166,170,159,162,164,163,161,157,158,166,167,156,161,166,170,159,161,164,163,163,166,166,161,166,162,161,165,165,162,167,161,153,164,164,166,169,158,162,166,162,165,164,160,163,156,158,160,164,159,167,165,162,154,167,161,162,164,165,164,161,161,153,160,165,163,168,162,162,165,157,168,162,171,157,165,162,163,157,162,163,158,158,168,170,159,160,166,166,164,161,161,158,160,156,165,162,162,158,162,156,168,162,161,157,160,162,160,165,168,165,169,158,166,160,160,161,171,161,161,160,162,159
164,167,164,163,160,153,166,161,153,158,162,159,163,164,163,163,160,159,169,164,153,160,171,160,173,167,151,162,160,159,158,163,157,165,156,158,160,158,169,166,157,163,162,162,164,162,162,159,158,152,157,166,157,161,156,167,158,162,160,164,165,161,157,158,164,155,165,166,158,162,160,160,162,160,165,158,164,153,166,157,171,166,168,160,160,170,157,161,159,167,151,165,162,160,164,165,159,164,155,158,165,156,164,158,162,163,166,164,158,158,160,162,164,167,167,161,166,158,162,158,164,163,162,163,158,150,165,172,155,163,168,163,168,161,0,161,159,169,162,163,162,159,164,154,166,160,165,157,160,161,159,162,163,166,164,167,158,156,158,154,155,162,161,156,160,166,164,165,164,162,152,159,163,162,157,162,158,166,168,164,166,165,163,162,161,161,165,168,166,158,172,164,164,159,156,159,166,159,156,162,160,161,161,167,162,157,161,162,159,161,158,160,153,163,160,160,160,163,155,168,162,164,158,160,166,163,161,165,165,164,156,163,160,160,166,165,155,158,163,161,164,162,163,163,162,164,163,155,165,166,161,165,157,165,162,165,165,162,163,162,160,160,170,166,160,160,166,164,157,156,165,156,159,159,168,163,170,163,161,161,163,162,164,160,165,166,161,159,167,161,166,171,159,155,167,151,160,161,162,158,163,164,159,165,159,166,166,161,160,165,164,156,162,159,160,168,166,160,169,156,163,168,166,171,156,168,161,162,165,161,164,161,163,164,167,161,166,162,160,160,158,154,161,160,166,162,158,163,166,164,162,159,157,163,160,170,163,161,155,163,160,163,164,163,159,161,158,162,162,163,158,161,163,159,159,165,155,159,164,167,160,162,165,167,166,160,160,162,166,160,157,159,166,167,154,162,169,161,162,164,152,165,161,160,158,169,160,153,161,167,169,165,160,162,163,165,159,170,163,164,158,170,164,161,160,161,166,161,166,165,155,164,166,160,164,159,159,162,161,168,166,164,159,166,159,159,164,164,168,160,161,157,169,161,158,160,159,160,163,162,164,170,160,167,158,155,158,167,169,169,168,167,152,157,155,160,167,164,166,162,163,169,155,163,164,163,160,161,159,166,159,159,161,165,167,165,159,165,160,161
164,154,165,164,158,158,161,156,160,160,156,160,157,162,162,159,156,163,164,157,157,159,165,164,164,171,160,162,160,156,159,160,161,164,160,157,163,160,165,162,160,160,167,157,162,158,157,163,160,155,159,156,163,157,164,161,161,167,161,158,157,165,156,165,160,156,160,155,158,160,162,164,155,154,161,161,162,162,161,158,166,158,158,159,161,157,158,158,165,162,159,157,155,162,163,165,160,157,162,158,162,158,164,160,158,160,167,157,159,157,164,159,156,163,160,160,165,162,156,153,162,161,164,161,162,165,165,165,159,165,169,157,156,155,161,0,150,158,167,158,160,158,166,159,168,156,157,160,161,161,159,157,161,157,163,158,164,162,159,157,160,163,162,161,163,166,160,165,155,156,161,159,167,154,158,162,164,166,158,160,166,156,161,159,161,163,165,162,159,162,161,156,165,158,160,162,164,166,163,158,164,156,161,160,155,161,161,152,160,164,159,162,163,156,166,163,158,163,158,163,162,155,163,158,162,162,165,163,164,157,160,164,164,157,161,161,165,160,164,158,158,160,155,160,163,156,152,159,156,161,166,163,161,161,162,167,168,162,162,163,162,157,160,162,162,160,160,160,159,158,163,155,160,156,161,159,162,165,158,159,162,157,162,165,158,163,158,157,160,159,162,160,170,147,162,161,164,160,161,162,157,161,166,160,161,158,166,160,163,162,158,157,159,162,168,160,160,166,166,160,162,165,162,161,164,156,164,158,161,167,161,160,157,166,157,164,158,163,161,158,166,159,159,155,163,157,161,160,159,161,160,163,164,161,161,159,160,159,153,162,161,160,165,160,159,159,165,157,159,161,151,162,162,159,164,157,156,167,159,169,156,153,166,157,161,159,152,164,164,163,157,170,161,157,156,166,162,159,157,164,162,157,163,161,159,162,159,157,158,160,156,157,162,159,159,162,167,161,161,157,164,160,163,152,156,160,162,165,167,157,164,164,161,151,166,164,155,160,166,155,162,165,161,161,161,163,164,160,168,159,162,162,165,155,161,159,166,162,160,163,160,164,159,159,163,162,159,161,159,162,161,158,160,163,164,162,159,155,161,159,158,157,154,159,155,160,165,155,161,163,156,165,157,162,168,165,162,157,151,150
164,162,165,162,164,164,161,158,156,159,165,156,163,151,163,172,160,161,160,162,158,148,161,160,169,166,165,157,163,167,167,158,165,168,159,162,160,165,163,164,163,159,156,167,161,161,158,161,157,158,162,161,167,166,165,162,166,161,162,156,161,169,159,161,158,159,161,157,155,160,157,162,158,162,161,165,166,159,167,166,162,158,162,167,167,156,163,167,163,165,163,159,162,167,160,160,164,162,166,164,167,157,163,162,165,165,170,158,161,161,167,162,158,168,162,162,161,164,166,164,164,158,164,152,161,163,164,165,162,163,167,159,165,160,159,150,0,161,164,160,159,163,170,151,159,162,155,166,154,159,159,157,152,156,156,162,164,161,162,160,168,162,163,164,158,159,159,167,167,159,169,165,163,156,166,159,165,168,176,164,163,162,164,162,160,166,161,162,161,162,166,165,161,159,162,164,161,162,157,162,161,159,165,157,164,161,156,164,162,160,161,165,161,155,159,164,164,162,158,165,165,160,166,163,166,159,162,160,162,164,153,164,166,158,163,165,158,162,166,157,159,161,166,163,169,159,167,162,163,158,165,162,157,161,165,164,157,163,160,161,161,166,161,165,151,158,167,154,158,163,155,156,160,163,173,168,155,163,163,160,158,157,163,157,174,166,170,157,161,154,160,166,161,162,157,161,164,162,169,160,169,161,164,165,161,163,162,157,165,166,161,157,153,165,168,168,162,159,158,167,161,175,166,164,160,161,164,161,164,159,158,163,170,155,162,165,155,161,168,165,160,163,158,158,156,168,160,167,164,165,162,163,164,155,164,163,171,170,165,161,167,161,162,167,166,163,155,158,155,166,156,168,156,156,153,162,168,157,166,166,164,156,159,162,169,160,165,162,167,165,159,159,169,167,169,162,161,162,161,159,158,165,159,167,165,166,160,160,161,159,157,162,154,158,164,160,160,160,163,153,164,165,159,167,161,164,157,165,161,162,161,163,163,164,155,161,160,158,163,166,159,169,163,159,169,162,169,168,172,157,155,159,167,160,163,167,156,159,165,160,168,167,155,170,156,159,159,162,166,163,169,161,163,159,160,157,152,165,163,164,156,166,159,166,164,160,167,159,164,161,161,169,144,166,170,166,164,163,166,154
167,162,165,163,165,164,163,166,162,163,160,167,156,163,161,174,162,166,163,162,159,162,153,165,165,165,158,169,166,167,164,166,159,162,155,162,161,163,164,159,165,165,159,163,157,158,165,163,163,165,164,161,166,165,161,164,163,163,163,157,167,163,159,162,169,159,169,161,161,157,165,167,158,163,161,156,163,156,163,156,171,159,156,163,159,158,161,165,165,160,162,160,159,162,161,161,169,160,167,158,161,160,161,162,158,165,168,158,156,165,157,159,164,161,158,164,167,165,159,166,157,162,164,165,164,153,155,161,160,161,161,160,155,163,169,158,161,0,156,166,169,164,159,161,168,158,163,157,159,159,159,158,160,162,157,166,156,154,166,163,164,163,166,156,156,152,167,159,164,157,160,162,158,156,164,162,163,166,159,165,164,155,165,163,165,163,166,166,158,159,165,160,157,155,162,164,158,163,152,164,159,158,164,160,164,160,156,158,161,160,157,165,160,160,158,157,160,158,163,156,165,165,156,159,162,163,158,164,160,162,162,165,162,159,162,160,161,162,162,162,161,165,157,163,166,146,169,161,165,161,169,164,159,161,162,165,160,162,160,165,157,162,164,159,158,163,160,157,164,162,156,160,165,162,165,158,161,161,160,159,157,161,163,156,168,165,165,161,159,153,161,154,164,161,158,158,165,161,161,162,156,167,160,164,165,168,157,160,161,160,162,158,160,158,168,167,163,157,165,155,163,172,168,164,156,162,162,169,164,158,165,166,161,165,162,161,163,167,157,169,163,166,158,156,160,165,163,166,172,160,156,169,164,160,158,163,164,167,163,157,163,165,163,164,167,164,164,154,160,162,165,161,160,162,156,154,162,161,167,167,162,165,165,159,161,160,161,161,164,165,161,165,166,159,151,157,163,160,160,161,161,153,160,159,154,168,159,163,158,159,161,152,166,167,164,153,160,163,162,162,162,158,162,157,164,160,162,162,156,161,162,170,158,159,161,155,164,161,162,163,162,160,158,158,164,161,166,158,161,161,161,161,161,154,164,158,162,161,157,162,160,168,163,160,167,165,161,166,160,160,165,160,160,160,161,158,161,160,164,164,160,163,155,164,164,156,152,166,164,165,156,161,162,160,164,166,164,162,158,153
164,160,154,157,161,152,165,162,163,158,163,159,163,157,164,168,155,162,164,158,159,159,164,162,165,160,160,168,156,164,164,162,161,159,163,164,160,155,164,159,163,163,161,162,159,164,168,162,160,159,161,160,163,162,159,162,167,160,157,157,164,157,162,166,166,160,161,159,165,162,155,161,159,165,169,164,165,163,164,165,163,163,156,156,164,163,163,159,159,164,163,160,159,162,156,163,161,159,153,162,154,159,160,164,161,166,162,161,166,160,169,161,162,158,164,162,167,164,161,164,163,168,160,158,158,157,161,155,165,161,159,163,158,166,162,167,164,156,0,159,164,157,163,166,164,168,158,165,162,163,163,161,156,152,156,163,156,161,158,167,162,164,158,152,163,163,158,158,167,163,161,165,163,155,163,160,160,161,164,162,167,155,156,162,164,162,155,173,156,160,165,160,161,160,165,163,159,163,158,156,164,157,164,160,164,160,162,161,161,157,153,165,164,162,164,160,148,163,158,156,159,162,164,163,161,165,162,162,159,161,165,159,160,152,165,157,160,158,152,163,151,160,164,160,163,161,167,161,154,154,160,157,162,160,160,156,161,156,162,159,156,163,157,158,164,160,162,162,159,162,157,155,167,162,167,162,163,159,162,154,156,158,160,160,162,162,163,158,164,165,163,160,166,170,164,162,157,168,165,165,156,164,165,160,165,165,160,164,158,159,150,167,168,156,167,163,164,167,162,161,162,154,166,164,165,158,162,154,155,158,167,157,165,164,162,160,157,155,157,166,162,155,162,164,160,163,154,163,158,157,159,157,156,164,164,156,153,165,162,164,157,164,163,164,162,157,166,156,154,165,160,157,155,164,160,163,160,168,167,166,160,157,159,157,159,164,160,164,160,158,163,158,157,158,167,159,159,162,157,162,161,159,158,164,160,158,161,162,168,164,162,155,163,156,165,157,161,163,164,158,161,159,158,158,162,155,160,170,163,164,160,165,159,157,160,161,165,164,163,164,163,159,162,155,159,166,162,157,171,159,163,161,160,156,163,163,162,161,162,156,161,164,159,163,156,165,158,164,169,163,166,155,158,161,157,159,161,155,156,162,162,165,164,167,166,158,163,161,168,155,159,160,157,157,157,167,161,154,158,165
165,163,166,159,166,167,166,161,157,163,162,164,161,162,164,164,162,162,162,151,156,164,158,161,162,161,167,162,162,164,160,168,165,158,163,166,162,165,159,161,166,168,162,159,157,160,169,159,162,157,161,161,164,160,163,166,166,162,169,159,164,162,160,164,165,165,160,162,157,160,157,166,154,160,165,163,164,163,167,160,158,168,156,165,164,166,166,159,158,162,161,161,155,162,164,161,169,161,159,162,164,162,169,160,163,156,164,160,165,161,165,162,159,156,164,158,159,166,160,165,161,166,159,163,164,160,161,161,158,157,168,163,155,162,163,158,160,166,159,0,164,157,162,165,170,168,163,161,157,160,166,165,160,157,162,168,154,162,161,160,166,161,154,160,163,164,162,166,160,161,159,166,160,163,162,156,166,159,167,170,164,165,165,163,167,167,159,160,161,160,166,161,160,157,161,168,155,164,162,164,161,162,167,158,159,168,159,156,161,154,161,167,158,162,158,156,164,166,154,164,168,156,159,163,158,157,156,162,161,165,162,163,162,155,166,163,164,158,166,160,155,169,166,163,164,162,167,161,165,168,161,160,164,159,169,154,165,164,158,164,166,156,174,168,158,154,167,158,160,159,163,160,163,164,170,165,169,158,152,162,161,159,166,159,166,161,159,164,165,168,165,164,163,168,159,158,170,161,167,162,170,157,165,162,162,165,161,158,160,160,156,155,163,165,162,158,160,156,161,165,157,161,165,167,167,162,156,158,165,155,164,153,168,170,155,165,163,160,160,161,162,161,165,160,165,164,162,162,157,166,159,169,159,163,161,159,159,163,157,163,166,165,168,163,165,163,164,160,163,164,159,162,159,163,156,159,161,157,164,164,158,155,160,161,166,164,157,165,165,162,165,165,166,162,161,156,159,161,165,163,166,158,155,154,165,165,164,164,166,161,155,163,160,160,159,149,153,168,163,151,164,162,167,166,163,160,160,157,153,153,160,166,161,161,161,159,161,164,159,162,160,165,154,160,161,168,165,160,168,166,166,165,168,163,165,167,155,157,164,162,165,165,162,168,162,162,163,161,165,163,170,158,158,163,167,163,165,162,163,161,168,162,164,159,166,160,158,163,163,156,164,166,157,162,158,165,163,164,163,161
162,162,165,158,161,164,161,163,165,164,165,161,156,165,166,165,151,151,167,165,160,165,159,161,159,165,162,161,164,163,164,165,164,167,157,158,161,161,168,158,160,163,161,163,167,166,166,157,159,165,160,161,164,164,161,155,165,164,160,160,152,160,165,165,162,158,166,162,163,155,162,166,161,160,164,164,163,157,160,163,160,161,162,167,171,165,162,157,159,161,164,159,165,155,163,160,165,165,159,168,160,159,169,153,157,156,164,154,158,164,158,164,163,171,160,158,162,160,159,157,161,160,166,159,157,164,159,166,162,161,161,160,161,166,162,160,159,169,164,164,0,151,166,157,173,162,168,166,159,167,164,155,161,166,161,162,165,162,162,165,160,167,164,167,164,162,159,153,153,160,163,161,167,154,161,168,164,162,163,164,167,162,159,160,162,158,165,168,160,159,166,161,161,160,157,168,160,160,161,158,163,164,164,171,161,157,156,161,157,164,153,165,166,162,166,162,167,160,157,161,159,153,166,159,166,167,166,161,160,160,163,161,168,166,163,165,160,155,163,167,163,165,162,160,159,160,163,162,155,162,161,167,156,166,162,165,168,168,166,166,161,162,162,162,162,168,170,162,160,167,166,157,158,152,162,161,165,161,164,165,163,158,165,159,171,165,153,163,170,156,159,164,154,167,166,166,162,165,156,159,163,160,160,171,159,167,156,169,162,161,161,163,161,157,161,176,165,161,163,163,156,159,159,164,158,154,163,158,159,160,165,161,163,168,156,161,163,160,160,157,166,162,166,162,164,160,151,159,161,160,165,162,164,161,158,163,160,163,169,168,159,157,166,163,161,165,162,157,161,160,157,165,158,161,162,163,160,165,166,167,154,159,162,161,166,154,163,161,157,168,159,164,168,156,166,167,163,169,165,164,158,167,162,166,158,163,167,156,166,163,164,165,154,164,162,166,164,165,157,162,159,161,163,161,160,160,153,166,156,164,163,159,166,171,160,164,160,162,163,164,164,165,160,163,168,160,157,159,173,162,160,163,159,161,159,161,165,167,163,156,167,163,160,166,161,160,158,168,163,155,166,157,168,165,160,160,159,157,154,170,158,157,162,158,159,162,162,158,165,167,161,163,160,165,158,156,161,163,160,156
165,155,161,158,158,158,165,158,159,156,160,159,159,158,159,162,161,157,158,163,156,160,161,162,164,165,165,162,142,162,155,162,159,166,158,154,157,158,168,153,159,160,157,160,158,157,163,157,158,165,159,152,161,167,160,154,160,161,156,158,160,155,160,154,156,157,160,155,159,155,159,155,162,162,163,166,160,155,162,161,161,161,159,162,160,160,159,160,162,160,166,156,159,156,153,160,166,154,165,169,163,162,167,158,165,153,159,158,162,160,159,160,157,164,155,159,161,154,152,161,161,161,156,159,155,164,159,167,158,165,157,153,159,163,159,158,163,164,157,157,151,0,152,156,155,162,155,161,158,168,162,159,157,156,157,158,164,160,161,155,157,162,162,158,152,158,159,154,152,153,161,153,160,161,154,166,156,160,167,160,163,157,161,159,157,153,157,158,158,160,166,166,160,153,164,165,156,163,161,159,168,153,161,152,157,161,155,163,164,159,158,161,156,154,159,153,158,160,161,158,158,158,161,161,157,160,161,163,159,160,156,153,161,159,158,156,161,155,161,160,160,163,162,155,158,166,155,162,159,158,161,162,162,163,160,163,161,164,162,163,159,155,162,157,151,157,159,155,163,157,161,159,151,161,162,159,159,155,157,158,160,155,158,162,160,158,159,159,156,152,161,156,151,161,154,157,162,158,158,157,160,162,162,156,159,161,155,149,155,166,165,159,154,157,168,167,157,170,160,158,157,159,161,167,154,151,161,158,165,157,156,159,167,159,160,163,160,160,161,151,157,159,165,164,159,159,158,159,160,164,159,146,159,153,158,158,159,164,159,155,164,159,166,156,166,154,158,155,155,155,160,164,158,164,162,159,157,163,156,163,154,164,162,159,159,158,162,154,159,162,153,161,167,160,157,158,164,159,152,152,159,165,151,164,160,156,152,154,160,158,154,161,160,163,160,164,156,161,157,165,160,152,160,161,160,158,162,159,163,166,160,162,165,156,151,162,156,164,154,155,169,151,157,156,163,150,158,156,161,151,153,156,154,154,162,153,157,161,162,158,154,159,156,165,163,155,154,161,160,162,162,158,156,165,160,158,155,159,161,156,161,163,154,159,159,157,158,155,160,161,154,162,160,155,167,164,158,158,155,161
